PARAM1_STR,PARAM1_NUM,CATEGORY,PARAM2_STR,PARAM2_NUM,ORDER_NUM,VALID_FLG,COMMENTS
,7796,"SUBJECT_ID_TO_PID","b60735",,1,"Y",
,7797,"SUBJECT_ID_TO_PID","b82855",,1,"Y",
,7798,"SUBJECT_ID_TO_PID","b87829",,1,"Y",
,7798,"SUBJECT_ID_TO_PID","b78873",,2,"Y",
,7799,"SUBJECT_ID_TO_PID","b69789",,1,"Y",
,7800,"SUBJECT_ID_TO_PID","b78985",,1,"Y",
,7801,"SUBJECT_ID_TO_PID","b81361",,1,"Y",
,7802,"SUBJECT_ID_TO_PID","b65656",,1,"Y",
,7803,"SUBJECT_ID_TO_PID","b71726",,1,"Y",
,7804,"SUBJECT_ID_TO_PID","b79832",,1,"Y",
,7805,"SUBJECT_ID_TO_PID","b71986",,1,"Y",
,7805,"SUBJECT_ID_TO_PID","b68075",,2,"Y",
,7806,"SUBJECT_ID_TO_PID","b79964",,1,"Y",
,7807,"SUBJECT_ID_TO_PID","b73767",,1,"Y",
,7808,"SUBJECT_ID_TO_PID","b72287",,1,"Y",
,7809,"SUBJECT_ID_TO_PID","b69382",,3,"Y",
,7809,"SUBJECT_ID_TO_PID","b74142",,4,"Y",
,7809,"SUBJECT_ID_TO_PID","b86550",,1,"Y",
,7809,"SUBJECT_ID_TO_PID","b79325",,2,"Y",
,7810,"SUBJECT_ID_TO_PID","b85880",,1,"Y",
,7811,"SUBJECT_ID_TO_PID","b79655",,1,"Y",
,7812,"SUBJECT_ID_TO_PID","b78984",,1,"Y",
,7813,"SUBJECT_ID_TO_PID","b63595",,1,"Y",
,7814,"SUBJECT_ID_TO_PID","b73411",,1,"Y",
,7815,"SUBJECT_ID_TO_PID","b65336",,2,"Y",
,7815,"SUBJECT_ID_TO_PID","b77021",,3,"Y",
,7815,"SUBJECT_ID_TO_PID","b86293",,1,"Y",
,7816,"SUBJECT_ID_TO_PID","b78609",,1,"Y",
,7817,"SUBJECT_ID_TO_PID","b76474",,1,"Y",
,7818,"SUBJECT_ID_TO_PID","b86191",,1,"Y",
,7819,"SUBJECT_ID_TO_PID","b83286",,1,"Y",
,7820,"SUBJECT_ID_TO_PID","b88907",,1,"Y",
,7821,"SUBJECT_ID_TO_PID","b67896",,1,"Y",
,7822,"SUBJECT_ID_TO_PID","b77898",,1,"Y",
,7823,"SUBJECT_ID_TO_PID","b74983",,1,"Y",
,7824,"SUBJECT_ID_TO_PID","b75580",,1,"Y",
,7825,"SUBJECT_ID_TO_PID","b84133",,1,"Y",
,7826,"SUBJECT_ID_TO_PID","b83916",,1,"Y",
,7827,"SUBJECT_ID_TO_PID","b74299",,1,"Y",
,7828,"SUBJECT_ID_TO_PID","b87515",,1,"Y",
,7829,"SUBJECT_ID_TO_PID","b83243",,1,"Y",
,7830,"SUBJECT_ID_TO_PID","b89399",,1,"Y",
,7830,"SUBJECT_ID_TO_PID","b83731",,2,"Y",
,7831,"SUBJECT_ID_TO_PID","b69816",,1,"Y",
,7832,"SUBJECT_ID_TO_PID","b76569",,1,"Y",
,7833,"SUBJECT_ID_TO_PID","b61760",,1,"Y",
,7834,"SUBJECT_ID_TO_PID","b62220",,1,"Y",
,7835,"SUBJECT_ID_TO_PID","b79427",,1,"Y",
,7836,"SUBJECT_ID_TO_PID","b72931",,1,"Y",
,7837,"SUBJECT_ID_TO_PID","b70891",,1,"Y",
,7838,"SUBJECT_ID_TO_PID","b74881",,1,"Y",
,7839,"SUBJECT_ID_TO_PID","b88379",,1,"Y",
,7840,"SUBJECT_ID_TO_PID","b83777",,1,"Y",
,7841,"SUBJECT_ID_TO_PID","b66709",,1,"Y",
,7842,"SUBJECT_ID_TO_PID","b71952",,1,"Y",
,7843,"SUBJECT_ID_TO_PID","b68437",,1,"Y",
,7843,"SUBJECT_ID_TO_PID","b76263",,2,"Y",
,7844,"SUBJECT_ID_TO_PID","b73801",,1,"Y",
,7845,"SUBJECT_ID_TO_PID","b88391",,1,"Y",
,7846,"SUBJECT_ID_TO_PID","b78033",,1,"Y",
,7847,"SUBJECT_ID_TO_PID","b89611",,1,"Y",
,7848,"SUBJECT_ID_TO_PID","b86340",,1,"Y",
,7849,"SUBJECT_ID_TO_PID","b64905",,1,"Y",
,7850,"SUBJECT_ID_TO_PID","b66602",,1,"Y",
,7851,"SUBJECT_ID_TO_PID","b60817",,1,"Y",
,7852,"SUBJECT_ID_TO_PID","b89488",,1,"Y",
,7853,"SUBJECT_ID_TO_PID","b69232",,1,"Y",
,7853,"SUBJECT_ID_TO_PID","b79956",,2,"Y",
,7853,"SUBJECT_ID_TO_PID","b78369",,3,"Y",
,7854,"SUBJECT_ID_TO_PID","b85659",,1,"Y",
,7855,"SUBJECT_ID_TO_PID","b75169",,1,"Y",
,7856,"SUBJECT_ID_TO_PID","b73444",,1,"Y",
,7857,"SUBJECT_ID_TO_PID","b69660",,1,"Y",
,7858,"SUBJECT_ID_TO_PID","b65931",,1,"Y",
,7859,"SUBJECT_ID_TO_PID","b62466",,1,"Y",
,7860,"SUBJECT_ID_TO_PID","b64693",,1,"Y",
,7861,"SUBJECT_ID_TO_PID","b80442",,1,"Y",
,7862,"SUBJECT_ID_TO_PID","b88811",,1,"Y",
,7863,"SUBJECT_ID_TO_PID","b78278",,1,"Y",
,7864,"SUBJECT_ID_TO_PID","b65771",,1,"Y",
,7865,"SUBJECT_ID_TO_PID","b66934",,1,"Y",
,7866,"SUBJECT_ID_TO_PID","b78688",,1,"Y",
,7867,"SUBJECT_ID_TO_PID","b60193",,1,"Y",
,7868,"SUBJECT_ID_TO_PID","b87478",,1,"Y",
,7869,"SUBJECT_ID_TO_PID","b65805",,1,"Y",
,7870,"SUBJECT_ID_TO_PID","b78815",,1,"Y",
,7871,"SUBJECT_ID_TO_PID","b66779",,1,"Y",
,7872,"SUBJECT_ID_TO_PID","b74077",,1,"Y",
,7873,"SUBJECT_ID_TO_PID","b79351",,1,"Y",
,7874,"SUBJECT_ID_TO_PID","b86054",,1,"Y",
,7875,"SUBJECT_ID_TO_PID","b77003",,1,"Y",
,7876,"SUBJECT_ID_TO_PID","b66645",,1,"Y",
,7877,"SUBJECT_ID_TO_PID","b64574",,1,"Y",
,7878,"SUBJECT_ID_TO_PID","b83865",,1,"Y",
,7879,"SUBJECT_ID_TO_PID","b65451",,1,"Y",
,7880,"SUBJECT_ID_TO_PID","b86021",,1,"Y",
,7881,"SUBJECT_ID_TO_PID","b82915",,1,"Y",
,7882,"SUBJECT_ID_TO_PID","b60743",,1,"Y",
,7883,"SUBJECT_ID_TO_PID","b64510",,1,"Y",
,7883,"SUBJECT_ID_TO_PID","b69554",,2,"Y",
,7884,"SUBJECT_ID_TO_PID","b81140",,1,"Y",
,7885,"SUBJECT_ID_TO_PID","b61371",,1,"Y",
,7886,"SUBJECT_ID_TO_PID","b63551",,1,"Y",
,7887,"SUBJECT_ID_TO_PID","b84138",,1,"Y",
,7888,"SUBJECT_ID_TO_PID","b66518",,1,"Y",
,7889,"SUBJECT_ID_TO_PID","b68763",,1,"Y",
,7890,"SUBJECT_ID_TO_PID","b77439",,1,"Y",
,7891,"SUBJECT_ID_TO_PID","b68309",,1,"Y",
,7892,"SUBJECT_ID_TO_PID","b85551",,1,"Y",
,7893,"SUBJECT_ID_TO_PID","b89546",,1,"Y",
,7894,"SUBJECT_ID_TO_PID","b72823",,1,"Y",
,7895,"SUBJECT_ID_TO_PID","b78161",,1,"Y",
,7896,"SUBJECT_ID_TO_PID","b64120",,1,"Y",
,7897,"SUBJECT_ID_TO_PID","b65621",,1,"Y",
,7898,"SUBJECT_ID_TO_PID","b87143",,1,"Y",
,7899,"SUBJECT_ID_TO_PID","b63040",,1,"Y",
,7900,"SUBJECT_ID_TO_PID","b61048",,2,"Y",
,7900,"SUBJECT_ID_TO_PID","b83740",,1,"Y",
,7901,"SUBJECT_ID_TO_PID","b79205",,1,"Y",
,7902,"SUBJECT_ID_TO_PID","b87447",,1,"Y",
,7903,"SUBJECT_ID_TO_PID","b70684",,1,"Y",
,7904,"SUBJECT_ID_TO_PID","b79758",,1,"Y",
,7905,"SUBJECT_ID_TO_PID","b86677",,1,"Y",
,7906,"SUBJECT_ID_TO_PID","b69230",,1,"Y",
,7907,"SUBJECT_ID_TO_PID","b60381",,1,"Y",
,7908,"SUBJECT_ID_TO_PID","b72037",,2,"Y",
,7908,"SUBJECT_ID_TO_PID","b64819",,3,"Y",
,7908,"SUBJECT_ID_TO_PID","b61621",,4,"Y",
,7908,"SUBJECT_ID_TO_PID","b61312",,1,"Y",
,7909,"SUBJECT_ID_TO_PID","b61941",,1,"Y",
,7910,"SUBJECT_ID_TO_PID","b62375",,1,"Y",
,7911,"SUBJECT_ID_TO_PID","b61336",,1,"Y",
,7912,"SUBJECT_ID_TO_PID","b75140",,1,"Y",
,7913,"SUBJECT_ID_TO_PID","b65438",,1,"Y",
,7914,"SUBJECT_ID_TO_PID","b61682",,1,"Y",
,7915,"SUBJECT_ID_TO_PID","b89995",,1,"Y",
,7916,"SUBJECT_ID_TO_PID","b62835",,1,"Y",
,7917,"SUBJECT_ID_TO_PID","b79547",,1,"Y",
,7918,"SUBJECT_ID_TO_PID","b86588",,1,"Y",
,7919,"SUBJECT_ID_TO_PID","b67370",,1,"Y",
,7920,"SUBJECT_ID_TO_PID","b88597",,1,"Y",
,7921,"SUBJECT_ID_TO_PID","b87637",,1,"Y",
,7922,"SUBJECT_ID_TO_PID","b86393",,1,"Y",
,7923,"SUBJECT_ID_TO_PID","b79368",,1,"Y",
,7924,"SUBJECT_ID_TO_PID","b74614",,1,"Y",
,7925,"SUBJECT_ID_TO_PID","b90018",,1,"Y",
,7926,"SUBJECT_ID_TO_PID","b62549",,1,"Y",
,7927,"SUBJECT_ID_TO_PID","b81635",,1,"Y",
,7928,"SUBJECT_ID_TO_PID","b65952",,1,"Y",
,7929,"SUBJECT_ID_TO_PID","b80312",,1,"Y",
,7930,"SUBJECT_ID_TO_PID","b89800",,1,"Y",
,7930,"SUBJECT_ID_TO_PID","b90062",,2,"Y",
,7931,"SUBJECT_ID_TO_PID","b65278",,1,"Y",
,7932,"SUBJECT_ID_TO_PID","b64306",,1,"Y",
,7933,"SUBJECT_ID_TO_PID","b60882",,1,"Y",
,7934,"SUBJECT_ID_TO_PID","b64689",,1,"Y",
,7935,"SUBJECT_ID_TO_PID","b87803",,1,"Y",
,7936,"SUBJECT_ID_TO_PID","b66905",,1,"Y",
,7937,"SUBJECT_ID_TO_PID","b89508",,1,"Y",
,7938,"SUBJECT_ID_TO_PID","b60037",,1,"Y",
,7939,"SUBJECT_ID_TO_PID","b88593",,1,"Y",
,7940,"SUBJECT_ID_TO_PID","b74945",,1,"Y",
,7941,"SUBJECT_ID_TO_PID","b83721",,1,"Y",
,7942,"SUBJECT_ID_TO_PID","b79226",,1,"Y",
,7943,"SUBJECT_ID_TO_PID","b84084",,1,"Y",
,7944,"SUBJECT_ID_TO_PID","b70539",,1,"Y",
,7945,"SUBJECT_ID_TO_PID","b89224",,1,"Y",
,7946,"SUBJECT_ID_TO_PID","b81390",,1,"Y",
,7947,"SUBJECT_ID_TO_PID","b89435",,1,"Y",
,7948,"SUBJECT_ID_TO_PID","b85695",,1,"Y",
,7949,"SUBJECT_ID_TO_PID","b85170",,1,"Y",
,7950,"SUBJECT_ID_TO_PID","b61891",,1,"Y",
,7951,"SUBJECT_ID_TO_PID","b67286",,1,"Y",
,7952,"SUBJECT_ID_TO_PID","b70510",,1,"Y",
,7953,"SUBJECT_ID_TO_PID","b70927",,1,"Y",
,7954,"SUBJECT_ID_TO_PID","b76998",,1,"Y",
,7955,"SUBJECT_ID_TO_PID","b72169",,1,"Y",
,7955,"SUBJECT_ID_TO_PID","b77373",,2,"Y",
,7956,"SUBJECT_ID_TO_PID","b65695",,1,"Y",
,7957,"SUBJECT_ID_TO_PID","b66812",,1,"Y",
,7958,"SUBJECT_ID_TO_PID","b66314",,1,"Y",
,7959,"SUBJECT_ID_TO_PID","b89857",,1,"Y",
,7960,"SUBJECT_ID_TO_PID","b75120",,1,"Y",
,7961,"SUBJECT_ID_TO_PID","b68356",,1,"Y",
,7962,"SUBJECT_ID_TO_PID","b64128",,1,"Y",
,7963,"SUBJECT_ID_TO_PID","b88193",,1,"Y",
,7964,"SUBJECT_ID_TO_PID","b75992",,1,"Y",
,7965,"SUBJECT_ID_TO_PID","b60518",,1,"Y",
,7966,"SUBJECT_ID_TO_PID","b86500",,1,"Y",
,7967,"SUBJECT_ID_TO_PID","b79753",,1,"Y",
,7968,"SUBJECT_ID_TO_PID","b83680",,1,"Y",
,7968,"SUBJECT_ID_TO_PID","b89277",,2,"Y",
,7969,"SUBJECT_ID_TO_PID","b61319",,1,"Y",
,7970,"SUBJECT_ID_TO_PID","b61026",,1,"Y",
,7971,"SUBJECT_ID_TO_PID","b70700",,1,"Y",
,7972,"SUBJECT_ID_TO_PID","b83083",,1,"Y",
,7973,"SUBJECT_ID_TO_PID","b74583",,1,"Y",
,7974,"SUBJECT_ID_TO_PID","b88962",,1,"Y",
,7975,"SUBJECT_ID_TO_PID","b88882",,1,"Y",
,7976,"SUBJECT_ID_TO_PID","b73404",,1,"Y",
,7977,"SUBJECT_ID_TO_PID","b62807",,1,"Y",
,7978,"SUBJECT_ID_TO_PID","b82521",,1,"Y",
,7979,"SUBJECT_ID_TO_PID","b82445",,1,"Y",
,7980,"SUBJECT_ID_TO_PID","b64477",,1,"Y",
,7981,"SUBJECT_ID_TO_PID","b85315",,1,"Y",
,7982,"SUBJECT_ID_TO_PID","b77047",,1,"Y",
,7983,"SUBJECT_ID_TO_PID","b77968",,1,"Y",
,7984,"SUBJECT_ID_TO_PID","b78310",,1,"Y",
,7985,"SUBJECT_ID_TO_PID","b66863",,1,"Y",
,7985,"SUBJECT_ID_TO_PID","b61046",,2,"Y",
,7986,"SUBJECT_ID_TO_PID","b73937",,1,"Y",
,7987,"SUBJECT_ID_TO_PID","b83887",,1,"Y",
,7988,"SUBJECT_ID_TO_PID","b73679",,1,"Y",
,7989,"SUBJECT_ID_TO_PID","b82869",,1,"Y",
,7990,"SUBJECT_ID_TO_PID","b68048",,1,"Y",
,7991,"SUBJECT_ID_TO_PID","b63023",,1,"Y",
,7992,"SUBJECT_ID_TO_PID","b63679",,1,"Y",
,7993,"SUBJECT_ID_TO_PID","b74532",,1,"Y",
,7994,"SUBJECT_ID_TO_PID","b65206",,1,"Y",
,7995,"SUBJECT_ID_TO_PID","b67375",,1,"Y",
,7996,"SUBJECT_ID_TO_PID","b83274",,1,"Y",
,7997,"SUBJECT_ID_TO_PID","b62359",,1,"Y",
,7998,"SUBJECT_ID_TO_PID","b76767",,1,"Y",
,7999,"SUBJECT_ID_TO_PID","b72050",,1,"Y",
,8000,"SUBJECT_ID_TO_PID","b61236",,1,"Y",
,8001,"SUBJECT_ID_TO_PID","b74770",,1,"Y",
,8002,"SUBJECT_ID_TO_PID","b75658",,1,"Y",
,8003,"SUBJECT_ID_TO_PID","b64750",,1,"Y",
,8004,"SUBJECT_ID_TO_PID","b62946",,1,"Y",
,8005,"SUBJECT_ID_TO_PID","b70994",,1,"Y",
,8006,"SUBJECT_ID_TO_PID","b68107",,1,"Y",
,8007,"SUBJECT_ID_TO_PID","b70064",,1,"Y",
,8008,"SUBJECT_ID_TO_PID","b60975",,1,"Y",
,8009,"SUBJECT_ID_TO_PID","b63624",,1,"Y",
,8010,"SUBJECT_ID_TO_PID","b67964",,1,"Y",
,6899,"SUBJECT_ID_TO_PID","b60900",,1,"Y",
,6900,"SUBJECT_ID_TO_PID","b89527",,1,"Y",
,6901,"SUBJECT_ID_TO_PID","b82162",,1,"Y",
,6901,"SUBJECT_ID_TO_PID","b88453",,2,"Y",
,6902,"SUBJECT_ID_TO_PID","b61235",,1,"Y",
,6903,"SUBJECT_ID_TO_PID","b60343",,1,"Y",
,6904,"SUBJECT_ID_TO_PID","b64956",,1,"Y",
,6905,"SUBJECT_ID_TO_PID","b72297",,1,"Y",
,6906,"SUBJECT_ID_TO_PID","b64076",,1,"Y",
,6907,"SUBJECT_ID_TO_PID","b77399",,1,"Y",
,6908,"SUBJECT_ID_TO_PID","b61184",,2,"Y",
,6908,"SUBJECT_ID_TO_PID","b64165",,3,"Y",
,6908,"SUBJECT_ID_TO_PID","b82410",,1,"Y",
,6909,"SUBJECT_ID_TO_PID","b72462",,1,"Y",
,6910,"SUBJECT_ID_TO_PID","b76624",,1,"Y",
,6911,"SUBJECT_ID_TO_PID","b85274",,1,"Y",
,6912,"SUBJECT_ID_TO_PID","b84875",,1,"Y",
,6913,"SUBJECT_ID_TO_PID","b66576",,1,"Y",
,6914,"SUBJECT_ID_TO_PID","b84968",,1,"Y",
,6914,"SUBJECT_ID_TO_PID","b87676",,2,"Y",
,6915,"SUBJECT_ID_TO_PID","b64734",,1,"Y",
,6916,"SUBJECT_ID_TO_PID","b63778",,1,"Y",
,6917,"SUBJECT_ID_TO_PID","b66752",,3,"Y",
,6917,"SUBJECT_ID_TO_PID","b69027",,4,"Y",
,6917,"SUBJECT_ID_TO_PID","b74769",,1,"Y",
,6917,"SUBJECT_ID_TO_PID","b66078",,2,"Y",
,6918,"SUBJECT_ID_TO_PID","b73284",,1,"Y",
,6919,"SUBJECT_ID_TO_PID","b86459",,1,"Y",
,6920,"SUBJECT_ID_TO_PID","b66731",,1,"Y",
,6920,"SUBJECT_ID_TO_PID","b63967",,2,"Y",
,6921,"SUBJECT_ID_TO_PID","b85446",,1,"Y",
,6922,"SUBJECT_ID_TO_PID","b72363",,1,"Y",
,6923,"SUBJECT_ID_TO_PID","b62109",,1,"Y",
,6924,"SUBJECT_ID_TO_PID","b69107",,1,"Y",
,6925,"SUBJECT_ID_TO_PID","b70631",,1,"Y",
,6926,"SUBJECT_ID_TO_PID","b65053",,1,"Y",
,6927,"SUBJECT_ID_TO_PID","b68328",,1,"Y",
,6928,"SUBJECT_ID_TO_PID","b82088",,1,"Y",
,6929,"SUBJECT_ID_TO_PID","b88202",,1,"Y",
,6930,"SUBJECT_ID_TO_PID","b81015",,1,"Y",
,6931,"SUBJECT_ID_TO_PID","b89072",,1,"Y",
,6932,"SUBJECT_ID_TO_PID","b62825",,1,"Y",
,6933,"SUBJECT_ID_TO_PID","b70667",,1,"Y",
,6934,"SUBJECT_ID_TO_PID","b80926",,1,"Y",
,6935,"SUBJECT_ID_TO_PID","b89615",,1,"Y",
,6936,"SUBJECT_ID_TO_PID","b83919",,1,"Y",
,6937,"SUBJECT_ID_TO_PID","b60202",,1,"Y",
,6938,"SUBJECT_ID_TO_PID","b80484",,1,"Y",
,6939,"SUBJECT_ID_TO_PID","b80634",,1,"Y",
,6940,"SUBJECT_ID_TO_PID","b83047",,1,"Y",
,6941,"SUBJECT_ID_TO_PID","b81169",,1,"Y",
,6942,"SUBJECT_ID_TO_PID","b78930",,1,"Y",
,6943,"SUBJECT_ID_TO_PID","b79978",,1,"Y",
,6944,"SUBJECT_ID_TO_PID","b73741",,1,"Y",
,6945,"SUBJECT_ID_TO_PID","b60423",,1,"Y",
,6946,"SUBJECT_ID_TO_PID","b83260",,1,"Y",
,6947,"SUBJECT_ID_TO_PID","b75436",,1,"Y",
,6948,"SUBJECT_ID_TO_PID","b69192",,1,"Y",
,6949,"SUBJECT_ID_TO_PID","b68050",,1,"Y",
,6950,"SUBJECT_ID_TO_PID","b73452",,1,"Y",
,6950,"SUBJECT_ID_TO_PID","b67046",,2,"Y",
,6951,"SUBJECT_ID_TO_PID","b63893",,1,"Y",
,6952,"SUBJECT_ID_TO_PID","b89515",,1,"Y",
,6952,"SUBJECT_ID_TO_PID","b81956",,2,"Y",
,6953,"SUBJECT_ID_TO_PID","b63614",,2,"Y",
,6953,"SUBJECT_ID_TO_PID","b60504",,3,"Y",
,6953,"SUBJECT_ID_TO_PID","b71518",,1,"Y",
,6954,"SUBJECT_ID_TO_PID","b85806",,1,"Y",
,6955,"SUBJECT_ID_TO_PID","b74247",,1,"Y",
,6956,"SUBJECT_ID_TO_PID","b82606",,1,"Y",
,6957,"SUBJECT_ID_TO_PID","b79954",,1,"Y",
,6958,"SUBJECT_ID_TO_PID","b79841",,1,"Y",
,6959,"SUBJECT_ID_TO_PID","b75476",,1,"Y",
,6960,"SUBJECT_ID_TO_PID","b72853",,1,"Y",
,6961,"SUBJECT_ID_TO_PID","b85717",,1,"Y",
,6962,"SUBJECT_ID_TO_PID","b70088",,2,"Y",
,6962,"SUBJECT_ID_TO_PID","b73677",,1,"Y",
,6963,"SUBJECT_ID_TO_PID","b75477",,1,"Y",
,6964,"SUBJECT_ID_TO_PID","b83926",,1,"Y",
,6965,"SUBJECT_ID_TO_PID","b64248",,1,"Y",
,6966,"SUBJECT_ID_TO_PID","b75787",,1,"Y",
,6967,"SUBJECT_ID_TO_PID","b75827",,1,"Y",
,6968,"SUBJECT_ID_TO_PID","b72531",,1,"Y",
,6969,"SUBJECT_ID_TO_PID","b66381",,1,"Y",
,6970,"SUBJECT_ID_TO_PID","b73393",,1,"Y",
,6971,"SUBJECT_ID_TO_PID","b78554",,1,"Y",
,6972,"SUBJECT_ID_TO_PID","b82986",,1,"Y",
,6973,"SUBJECT_ID_TO_PID","b87205",,1,"Y",
,6973,"SUBJECT_ID_TO_PID","b89427",,2,"Y",
,6973,"SUBJECT_ID_TO_PID","b83399",,3,"Y",
,6974,"SUBJECT_ID_TO_PID","b62759",,1,"Y",
,6975,"SUBJECT_ID_TO_PID","b66450",,1,"Y",
,6976,"SUBJECT_ID_TO_PID","b89717",,1,"Y",
,6977,"SUBJECT_ID_TO_PID","b72859",,1,"Y",
,6978,"SUBJECT_ID_TO_PID","b68657",,1,"Y",
,6978,"SUBJECT_ID_TO_PID","b70076",,2,"Y",
,6979,"SUBJECT_ID_TO_PID","b80229",,1,"Y",
,6980,"SUBJECT_ID_TO_PID","b64639",,1,"Y",
,6981,"SUBJECT_ID_TO_PID","b63098",,1,"Y",
,6981,"SUBJECT_ID_TO_PID","b77474",,2,"Y",
,6982,"SUBJECT_ID_TO_PID","b71461",,1,"Y",
,6983,"SUBJECT_ID_TO_PID","b77074",,1,"Y",
,6983,"SUBJECT_ID_TO_PID","b60898",,2,"Y",
,6984,"SUBJECT_ID_TO_PID","b62690",,1,"Y",
,6985,"SUBJECT_ID_TO_PID","b62838",,1,"Y",
,6986,"SUBJECT_ID_TO_PID","b77944",,1,"Y",
,6987,"SUBJECT_ID_TO_PID","b84072",,1,"Y",
,6988,"SUBJECT_ID_TO_PID","b65446",,1,"Y",
,6989,"SUBJECT_ID_TO_PID","b65685",,1,"Y",
,6990,"SUBJECT_ID_TO_PID","b83889",,1,"Y",
,6991,"SUBJECT_ID_TO_PID","b72870",,1,"Y",
,6992,"SUBJECT_ID_TO_PID","b72000",,1,"Y",
,6993,"SUBJECT_ID_TO_PID","b81231",,1,"Y",
,6994,"SUBJECT_ID_TO_PID","b72938",,1,"Y",
,6995,"SUBJECT_ID_TO_PID","b62635",,1,"Y",
,6996,"SUBJECT_ID_TO_PID","b75683",,1,"Y",
,6997,"SUBJECT_ID_TO_PID","b71094",,1,"Y",
,6998,"SUBJECT_ID_TO_PID","b65196",,1,"Y",
,6999,"SUBJECT_ID_TO_PID","b84266",,1,"Y",
,7000,"SUBJECT_ID_TO_PID","b60589",,1,"Y",
,7001,"SUBJECT_ID_TO_PID","b60892",,1,"Y",
,7002,"SUBJECT_ID_TO_PID","b65784",,1,"Y",
,7003,"SUBJECT_ID_TO_PID","b80310",,1,"Y",
,7004,"SUBJECT_ID_TO_PID","b80093",,1,"Y",
,7005,"SUBJECT_ID_TO_PID","b81476",,1,"Y",
,7006,"SUBJECT_ID_TO_PID","b75091",,1,"Y",
,7007,"SUBJECT_ID_TO_PID","b70461",,1,"Y",
,7008,"SUBJECT_ID_TO_PID","b69837",,1,"Y",
,7009,"SUBJECT_ID_TO_PID","b75660",,1,"Y",
,7010,"SUBJECT_ID_TO_PID","b80950",,1,"Y",
,7011,"SUBJECT_ID_TO_PID","b80793",,1,"Y",
,7012,"SUBJECT_ID_TO_PID","b88553",,1,"Y",
,7013,"SUBJECT_ID_TO_PID","b71728",,1,"Y",
,7014,"SUBJECT_ID_TO_PID","b64896",,1,"Y",
,7015,"SUBJECT_ID_TO_PID","b62748",,1,"Y",
,7016,"SUBJECT_ID_TO_PID","b87979",,1,"Y",
,7017,"SUBJECT_ID_TO_PID","b86122",,1,"Y",
,7018,"SUBJECT_ID_TO_PID","b82090",,1,"Y",
,7019,"SUBJECT_ID_TO_PID","b83956",,1,"Y",
,7020,"SUBJECT_ID_TO_PID","b67892",,1,"Y",
,7021,"SUBJECT_ID_TO_PID","b86598",,1,"Y",
,7022,"SUBJECT_ID_TO_PID","b83930",,1,"Y",
,7023,"SUBJECT_ID_TO_PID","b89200",,1,"Y",
,7024,"SUBJECT_ID_TO_PID","b65328",,1,"Y",
,7025,"SUBJECT_ID_TO_PID","b63438",,1,"Y",
,7026,"SUBJECT_ID_TO_PID","b66541",,1,"Y",
,7027,"SUBJECT_ID_TO_PID","b86725",,1,"Y",
,7028,"SUBJECT_ID_TO_PID","b65460",,1,"Y",
,7029,"SUBJECT_ID_TO_PID","b83451",,1,"Y",
,7030,"SUBJECT_ID_TO_PID","b82538",,1,"Y",
,7031,"SUBJECT_ID_TO_PID","b67021",,1,"Y",
,7032,"SUBJECT_ID_TO_PID","b69605",,1,"Y",
,7033,"SUBJECT_ID_TO_PID","b83347",,1,"Y",
,7034,"SUBJECT_ID_TO_PID","b65779",,1,"Y",
,7035,"SUBJECT_ID_TO_PID","b88990",,1,"Y",
,7036,"SUBJECT_ID_TO_PID","b64331",,1,"Y",
,7037,"SUBJECT_ID_TO_PID","b85321",,1,"Y",
,7038,"SUBJECT_ID_TO_PID","b72559",,1,"Y",
,7039,"SUBJECT_ID_TO_PID","b81160",,1,"Y",
,7040,"SUBJECT_ID_TO_PID","b73690",,1,"Y",
,7041,"SUBJECT_ID_TO_PID","b65774",,1,"Y",
,7042,"SUBJECT_ID_TO_PID","b78918",,1,"Y",
,7043,"SUBJECT_ID_TO_PID","b62259",,1,"Y",
,7044,"SUBJECT_ID_TO_PID","b77168",,1,"Y",
,7045,"SUBJECT_ID_TO_PID","b86455",,1,"Y",
,7046,"SUBJECT_ID_TO_PID","b82692",,1,"Y",
,7047,"SUBJECT_ID_TO_PID","b64766",,1,"Y",
,7048,"SUBJECT_ID_TO_PID","b68867",,1,"Y",
,7049,"SUBJECT_ID_TO_PID","b88182",,1,"Y",
,7050,"SUBJECT_ID_TO_PID","b63838",,1,"Y",
,7051,"SUBJECT_ID_TO_PID","b63155",,4,"Y",
,7051,"SUBJECT_ID_TO_PID","b69648",,1,"Y",
,7051,"SUBJECT_ID_TO_PID","b60778",,2,"Y",
,7051,"SUBJECT_ID_TO_PID","b82594",,3,"Y",
,7052,"SUBJECT_ID_TO_PID","b84038",,1,"Y",
,7053,"SUBJECT_ID_TO_PID","b72621",,1,"Y",
,7054,"SUBJECT_ID_TO_PID","b85607",,1,"Y",
,7055,"SUBJECT_ID_TO_PID","b70297",,1,"Y",
,7056,"SUBJECT_ID_TO_PID","b73590",,1,"Y",
,7057,"SUBJECT_ID_TO_PID","b69295",,1,"Y",
,7058,"SUBJECT_ID_TO_PID","b81221",,1,"Y",
,7059,"SUBJECT_ID_TO_PID","b65508",,1,"Y",
,7059,"SUBJECT_ID_TO_PID","b61675",,2,"Y",
,7059,"SUBJECT_ID_TO_PID","b60537",,3,"Y",
,7060,"SUBJECT_ID_TO_PID","b67075",,1,"Y",
,7061,"SUBJECT_ID_TO_PID","b81045",,1,"Y",
,7062,"SUBJECT_ID_TO_PID","b84028",,1,"Y",
